ID,CREATE DATE,Status,Shortage Type,Primary Usages,Household Support,Water Issues,Approximate Issue Start Date,County,CITY,LATITUDE,LONGITUDE,Well Depth,Was Issue Resolved?,Approximate Repair Cost,Additional Info,Well to Water Depth,Measure Date,Pump Rate Reduction,Report Date,StatusType,Region
453,07/21/2015,Outage,"Low creek, stream, spring, or other surface water source",Household,owner-occupied,"Entirely unavailable creek, stream, spring or other surface water source
",07/17/2015,Mariposa,Coulterville,37.7351588,-120.1869919,,"No, trucking in water
,Well Assistance Program
",,,,,It's no longer producing any water,07/21/2015,Outage,Inland
454,07/28/2015,Outage,"Low creek, stream, spring, or other surface water source",Household,owner-occupied,"Entirely unavailable creek, stream, spring or other surface water source
",06/01/2015,Mariposa,Coulterville,37.730002,-120.215556,,"No, trucking in water
,Well assistance program
",,,,,It's no longer producing any water,07/28/2015,Outage,Inland
455,07/31/2015,Outage,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",07/01/2015,Mariposa,Mariposa,37.4210369,-119.966275,,"No, trucking in water
,Well assistance
",,,,12/28/2094,It's no longer producing any water,07/31/2015,Outage,Inland
456,06/11/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2015,Mariposa,Mariposa,37.255179,-119.971822,,"No, trucking in water
,Well assistance program
",,,109.0,06/11/2015,Not sure,06/11/2015,Outage,Inland
457,08/04/2015,Outage,"Low creek, stream, spring, or other surface water source",Household,owner-occupied,"Entirely unavailable creek, stream, spring or other surface water source
",06/01/2014,Mariposa,Mariposa,37.495228,-119.865357,,"No, trucking in water
,Well Assistance
",,,,,It's no longer producing any water,08/04/2015,Outage,Inland
458,06/10/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",04/01/2014,Mariposa,Mariposa,37.3713302,-119.9685024,100.0,"No, trucking in water
,Well assistance
",,,,,It's no longer producing any water,06/10/2015,Outage,Inland
459,06/08/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",01/01/2015,Mariposa,Catheys Valley,37.43889,-120.088466,33.0,"No, trucking in water
,Well assistance program
",,,,10/22/2077,It's no longer producing any water,06/08/2015,Outage,Inland
460,07/22/2015,Outage,"Low creek, stream, spring, or other surface water source",Household,owner-occupied,"Entirely unavailable creek, stream, spring or other surface water source
",07/01/2015,Mariposa,Mariposa,37.489602,-119.791634,,"No, trucking in water
,Well assistance program
",,,,,It's no longer producing any water,07/22/2015,Outage,Inland
461,07/10/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2012,Mariposa,Catheys Valley,37.45941699999999,-120.073417,,"No, trucking in water
,Well assistance program
",,,70.0,08/10/2079,It's no longer producing any water,07/10/2015,Outage,Inland
462,05/08/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/05/2015,Mariposa,Catheys Valley,37.46109,-120.073121,200 or 300,"No, trucking in water
,Well assistance program
",,,,,It's no longer producing any water,05/08/2015,Outage,Inland
463,07/20/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2013,Mariposa,Catheys Valley,37.460116,-120.079531,405.0,"No, trucking in water
,Well Assistance Program
",,,,,It's no longer producing any water,07/20/2015,Outage,Inland
464,06/10/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2013,Mariposa,Mariposa,37.42796999999999,-119.852617,140.0,"No, trucking in water
,Well Assistance Program
",,,95.0,12/14/2099,It's no longer producing any water,06/10/2015,Outage,Inland
465,07/06/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2014,Mariposa,Mariposa,37.50809599999999,-119.867438,,"No, trucking in water
,Well assistance
",,,,,It's no longer producing any water,07/06/2015,Outage,Inland
466,06/16/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is catching air, have to wait to be able to pump.
",06/01/2010,Mariposa,Mariposa,37.429194,-119.97864,250.0,"No, trucking in water
,Well Assistance Program
",,,90.0,09/05/2088,Not sure,06/16/2015,Outage,Inland
467,05/29/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",04/01/2014,Mariposa,Mariposa,37.44708,-119.911867,,"No, trucking in water
,Well assistance program
",,,,,,05/29/2015,Outage,Inland
468,05/18/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2012,Mariposa,Mariposa,37.4443745,-119.9740243,240.0,"No, trucking in water
,Well assitance program
",,,55.0,08/01/2013,It's no longer producing any water,05/18/2015,Outage,Inland
469,06/29/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2015,Mariposa,Mariposa,37.464395,-119.932699,600.0,"No, trucking in water
,Well Assistance Program
",,,55.0,07/16/2097,It's no longer producing any water,06/29/2015,Outage,Inland
470,07/15/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2014,Mariposa,Mariposa,37.460629,-119.933559,,"No, trucking in water
,Well Assistance Program
",,,,,It's no longer producing any water,07/15/2015,Outage,Inland
471,07/20/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2015,Mariposa,Mariposa,37.458884,-119.939357,20.0,"No, trucking in water
,Well Assistance program
",,,,,It's no longer producing any water,07/20/2015,Outage,Inland
4554,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Orosi,36.565594,-119.27266,75',,,,,,,07/29/2015,Resolved,Inland
4556,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.345391,-119.404741,,,,,,,,08/03/2015,Resolved,Inland
4557,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Strathmore,36.1465256,-119.0807622,,,,,,,,08/07/2015,Resolved,Inland
4559,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0267229,-119.008107,,,,,,,,08/07/2015,Resolved,Inland
4560,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056434,-119.000436,,,,,,,,08/05/2015,Resolved,Inland
4561,08/12/2016,Interim,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Delano,35.791725,-119.268546,,,,,,,,08/06/2015,Resolved,Inland
4562,08/12/2016,Interim,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.4861277,-119.2217174,,,,,,,,08/07/2015,Resolved,Inland
4567,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Lindsay,36.2263061,-119.1095632,,,,,,,,08/18/2015,Resolved,Inland
4568,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0497198,-119.1399661,,,,,,,,08/18/2015,Resolved,Inland
4569,08/12/2016,Outage,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.419922,-119.259122,100',,,,,,,08/12/2015,Outage,Inland
4570,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.116188,-119.053129,94',,,,,,,08/13/2015,Resolved,Inland
4572,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0577472,-118.999762,20',,,,,,,08/18/2015,Resolved,Inland
4575,08/12/2016,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0511755,-119.0042178,,,,,,,,08/21/2015,Outage,Inland
4576,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.030346,-119.030393,,,,,,,,08/21/2015,Resolved,Inland
4577,08/12/2016,Interim,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.040858,-119.015891,,,,,,,,08/21/2015,Resolved,Inland
4578,08/12/2016,Outage,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.096113,-119.024861,100',,,,,,,08/21/2015,Outage,Inland
4580,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.129858,-119.041169,,,,,,,,08/21/2015,Resolved,Inland
4583,08/12/2016,Outage,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Kingsburg,36.4813118,-119.483443,,,,,,,,08/28/2015,Outage,Inland
4584,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Orosi,36.554632,-119.296531,120',,,,,,,08/28/2015,Resolved,Inland
4927,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.055268,-118.994696,,,,,,,,08/22/2014,Resolved,Inland
4928,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056387,-118.993864,,,,,,,,08/22/2014,Resolved,Inland
4930,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.055064,-118.988125,,,,,,,,08/22/2014,Resolved,Inland
4932,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.06306,-118.996315,30-40',,,,,,,08/22/2014,Resolved,Inland
4934,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.059074,-118.983783,50-60',,,,,,,08/22/2014,Resolved,Inland
4935,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0546099,-118.983304,24',,,,,,,08/22/2014,Resolved,Inland
4936,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0551699,-118.9782156,,,,,,,,08/22/2014,Resolved,Inland
4937,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.062289,-118.997143,50',,,,,,,08/22/2014,Resolved,Inland
4938,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061997,-118.997016,,,,,,,,08/22/2014,Resolved,Inland
4939,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061986,-118.995889,,,,,,,,08/22/2014,Resolved,Inland
4940,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061728,-118.986059,,,,,,,,08/22/2014,Resolved,Inland
4941,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.054392,-118.967577,20',,,,,,,08/22/2014,Resolved,Inland
4942,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061053,-118.987374,55 feet,,,,,,,08/22/2014,Resolved,Inland
4943,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0607789,-118.986751,,,,,,,,08/22/2014,Resolved,Inland
4944,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.060545,-118.997055,,,,,,,,08/22/2014,Resolved,Inland
4945,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.060065,-118.99802,,,,,,,,08/22/2014,Resolved,Inland
4946,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0596559,-118.98823,,,,,,,,08/22/2014,Resolved,Inland
4947,08/12/2016,Interim,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Dinuba,36.492943,-119.3359241,,,,,,,,08/22/2014,Resolved,Inland
4948,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057701,-118.999951,30',,,,,,,08/22/2014,Resolved,Inland
4950,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057193,-118.999952,,,,,,,,08/22/2014,Resolved,Inland
4951,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057038,-118.999951,30',,,,,,,08/22/2014,Resolved,Inland
4952,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056841,-118.999952,30',,,,,,,08/22/2014,Resolved,Inland
4953,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0563751,-118.993137,,,,,,,,08/22/2014,Resolved,Inland
4954,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056952,-119.00288,90',,,,,,,08/22/2014,Resolved,Inland
4956,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057972,-119.002504,30',,,,,,,08/22/2014,Resolved,Inland
4957,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057154,-119.001559,,,,,,,,08/22/2014,Resolved,Inland
4958,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056895,-119.001336,30 Feet,,,,,,,08/22/2014,Resolved,Inland
4959,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.05665219999999,-118.999161,,,,,,,,08/22/2014,Resolved,Inland
4960,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.06298,-118.998132,,,,,,,,08/22/2014,Resolved,Inland
4961,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.055272,-118.996436,30',,,,,,,08/22/2014,Resolved,Inland
4962,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.237991,-119.358445,,,,,,,,09/23/2014,Resolved,Inland
4963,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061561,-118.986058,,,,,,,,08/22/2014,Resolved,Inland
4964,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.052644,-119.01246,,,,,,,,08/22/2014,Resolved,Inland
4965,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056087,-118.986045,,,,,,,,09/04/2014,Resolved,Inland
4966,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Dinuba,36.490957,-119.334814,90',,,,,,,09/08/2014,Resolved,Inland
4967,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0560059,-118.994902,,,,,,,,09/16/2014,Resolved,Inland
4968,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056589,-118.993193,,,,,,,,09/30/2014,Resolved,Inland
4969,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0559819,-118.9694059,,,,,,,,09/30/2014,Resolved,Inland
4970,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.112354,-119.068765,,,,,,,,10/03/2014,Resolved,Inland
4971,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.05967400000001,-118.997981,60',,,,,,,09/18/2014,Resolved,Inland
4972,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.086426,-119.016244,108 ft,,,,,,,09/16/2014,Resolved,Inland
